File,BLEU,Precisions,Brevity Penalty,Length Ratio,Translation Length,Reference Length
127_Der_Eisenofen_en(1).txt,0.2624184970796438,"[0.7551214864221057, 0.41468064823641565, 0.22365283738674296, 0.13549618320610687]",0.8407878480728365,0.8522127486804709,2099,2463
151_Die_drei_Faulen_en.txt,0.06404472688029805,"[0.14345991561181434, 0.08655876143560873, 0.04929577464788732, 0.02748414376321353]",1.0,5.620553359683795,1422,253
3_Marienkind_en.txt,0.04027030401604006,"[0.5772900763358778, 0.17326968973747017, 0.03629417382999045, 0.005733397037744864]",0.5962021017393212,0.6591194968553459,2096,3180
108_Hans_mein_Jgel_en.txt,0.2339776390311508,"[0.7899022801302932, 0.43780554046713743, 0.2233695652173913, 0.1250679717237629]",0.746308130153878,0.7736245275094498,1842,2381
106_Der_arme_M_llerbursch_und_das__en(1).txt,0.23576904303051321,"[0.6254851228978008, 0.3326860841423948, 0.17098445595854922, 0.08684381075826313]",1.0,1.1641566265060241,1546,1328
97_Das_Wasser_des_Lebens_en(1).txt,0.11743339094947955,"[0.7819453273998729, 0.37786259541984735, 0.14704010184595798, 0.06178343949044586]",0.5159255779395633,0.6017597551644989,1573,2614
56_Der_Liebste_Roland_en(1).txt,0.2041594353001899,"[0.5959110042092604, 0.30685920577617326, 0.14208308248043347, 0.06686746987951807]",1.0,1.2772657450076805,1663,1302
102_Der_Zaunk_nig_und_der_B_r_en(1).txt,0.2909489798413678,"[0.7307692307692307, 0.4136229022704837, 0.233201581027668, 0.13452027695351138]",0.932375429676663,0.9345622119815669,1014,1085
10_Das_Lumpengesindel_en(1).txt,0.022659445768692003,"[0.6042908224076281, 0.15513126491646778, 0.02867383512544803, 0.0023923444976076554]",0.44997208752485085,0.5559973492379059,839,1509
69_Jorinde_und_Joringel_en.txt,0.2717682135096065,"[0.7504835589941973, 0.4075508228460794, 0.21996124031007752, 0.12124151309408342]",0.9043125196161661,0.9086115992970123,1034,1138
5_Der_Wolf_und_die_sieben_jungen_en(1).txt,0.03373905749157706,"[0.5, 0.12702472293265132, 0.023890784982935155, 0.0008539709649871904]",1.0,1.0692167577413478,1174,1098
89_Die_G_nsemagd_en.txt,0.2832107646305617,"[0.7163605296881674, 0.38803418803418804, 0.21504916631038906, 0.1330196749358426]",0.9484095865191874,0.9496957403651115,2341,2465
142_Simeliberg_en(1).txt,0.32501250852003516,"[0.6839080459770115, 0.4189837008628955, 0.2533589251439539, 0.15369836695485112]",1.0,1.0718685831622177,1044,974
117_Das_eigensinnige_Kind_en.txt,0.12854467449983342,"[0.5658914728682171, 0.25, 0.10236220472440945, 0.03968253968253968]",0.8302349785034866,0.8431372549019608,129,153
100_Des_Teufels_ru_iger_Bruder_en.txt,0.2897398823639718,"[0.7707423580786026, 0.4362709395484341, 0.22886297376093295, 0.13566739606126915]",0.9064193012313729,0.9105367793240556,1374,1509
78_Der_alte_Gro_vater_und_der_Enk_en.txt,0.2801720695753836,"[0.697841726618705, 0.36823104693140796, 0.2210144927536232, 0.16]",0.9074450168622206,0.9114754098360656,278,305
109_Das_Todtenhemdchen_en(1).txt,0.25606173555048506,"[0.5971731448763251, 0.30851063829787234, 0.19217081850533807, 0.12142857142857143]",1.0,1.0968992248062015,283,258
14_Die_drei_Spinnerinnen_en(1).txt,0.033591962604904844,"[0.5350444225074038, 0.10968379446640317, 0.016815034619188922, 0.0039603960396039604]",0.7555151987051175,0.7810331534309946,1013,1297
113_De_beiden_Künigeskinner_en.txt,0.18536222797968913,"[0.7431657104286197, 0.3649561107359892, 0.1590678824721378, 0.07331081081081081]",0.7816314662100251,0.8023287300297861,2963,3693
134_Die_sechs_Diener_en(1).txt,0.19072345652217035,"[0.5623768877216021, 0.27586206896551724, 0.1304204993429698, 0.06539599079855406]",1.0,1.3312937062937062,3046,2288
19_Von_dem_Fischer_un_syner_Fru_en(1).txt,0.23090418643515104,"[0.5525167297061391, 0.29947613504074505, 0.1685589519650655, 0.1019219569015725]",1.0,1.3295938104448743,3437,2585
29_Der_Teufel_mit_den_drei_golden_en.txt,0.08786068763777063,"[0.469981807155852, 0.17076129814983318, 0.050970873786407765, 0.01456752655538695]",1.0,1.424622030237581,3298,2315
98_Doctor_Allwissend_en.txt,0.2724355716116046,"[0.7396745932415519, 0.41478696741854637, 0.23086574654956085, 0.13693467336683418]",0.8681187338913116,0.8760964912280702,799,912
13_Die_drei_M_nnlein_im_Walde_en.txt,0.0607293485190556,"[0.5203389830508475, 0.1526070368800339, 0.02883799830364716, 0.005939753924480272]",1.0,1.0314685314685315,2360,2288
51_Fundevogel_en(1).txt,0.2737947224564653,"[0.7207729468599033, 0.39361702127659576, 0.21200387221684414, 0.11918604651162791]",0.9409459638543335,0.9426229508196722,1035,1098
110_Der_Jude_im_Dorn_en.txt,0.10793309082062244,"[0.48429584599797365, 0.1875316776482514, 0.06693711967545639, 0.022323693556570268]",1.0,1.4293989862418537,1974,1381
124_Die_drei_Br_der_en.txt,0.3107675243840873,"[0.7158176943699732, 0.39731543624161075, 0.23790322580645162, 0.14939434724091522]",0.9800935638035259,0.9802890932982917,746,761
